Date,Close,High,Low,Open,Volume
21-04-2023,27276.9102,28349.9688,27177.3652,28249.2305,20759504330
22-04-2023,27817.5,27872.1426,27169.5703,27265.8945,13125734602
23-04-2023,27591.3848,27820.2441,27400.3144,27816.1445,12785446832
24-04-2023,27525.3398,27979.9824,27070.8496,27591.7305,17703288330
25-04-2023,28307.5977,28371.0781,27207.9316,27514.873,17733373139
26-04-2023,28422.7012,29995.8379,27324.5488,28300.0586,31854242019
27-04-2023,29473.7871,29871.5469,28402.8867,28428.4648,27153445027
28-04-2023,29340.2617,29572.791,28929.6094,29481.0137,17544464887
29-04-2023,29248.4883,29452.4551,29088.043,29336.5664,10662634333
30-04-2023,29268.8066,29952.0293,29114.0215,29245.5156,14652199272
01-05-2023,28091.5684,29329.9356,27680.793,29227.1035,18655599976
02-05-2023,28680.5371,28881.2988,27924.123,28087.1758,16432924527
03-05-2023,29006.3086,29259.5332,28178.3887,28680.4941,19122972518
04-05-2023,28847.7109,29353.1856,28694.0391,29031.3047,15548678514
05-05-2023,29534.3848,29668.9082,28845.5098,28851.4805,17936566518
06-05-2023,28904.623,29820.127,28468.9668,29538.8594,15913866714
07-05-2023,28454.9785,29157.5176,28441.3672,28901.623,11301355486
08-05-2023,27694.2734,28663.2715,27310.1348,28450.457,19122903752
09-05-2023,27658.7754,27821.4004,27375.6016,27695.0684,14128593256
10-05-2023,27621.7559,28322.6875,26883.6699,27654.6367,20656025026
11-05-2023,27000.7891,27621.9414,26781.8262,27621.0859,16724343943
12-05-2023,26804.9902,27055.6465,25878.4297,26987.6621,19313599897
13-05-2023,26784.0781,27030.4824,26710.873,26807.7695,9999171605
14-05-2023,26930.6387,27150.9766,26661.3555,26788.9746,10014858959
15-05-2023,27192.6934,27646.3477,26766.0977,26931.3848,14413231792
16-05-2023,27036.6504,27299.3047,26878.9473,27171.5137,12732238816
17-05-2023,27398.8027,27465.9277,26600.1445,27035.4707,15140006925
18-05-2023,26832.209,27466.5273,26415.1016,27401.6504,15222938600
19-05-2023,26890.1289,27128.6191,26700.2109,26826.7539,11258983301
20-05-2023,27129.5859,27155.1582,26843.2773,26888.8418,7044911360
21-05-2023,26753.8262,27265.918,26706.9219,27118.4238,8647416921
22-05-2023,26851.2773,27045.7344,26549.7344,26749.8926,11056770492
23-05-2023,27225.7266,27434.6836,26816.1797,26855.9609,13697203143
24-05-2023,26334.8184,27224.6035,26106.5762,27224.6035,16299104428
25-05-2023,26476.207,26591.5195,25890.5938,26329.4609,13851122697
26-05-2023,26719.291,26916.6699,26343.9492,26474.1816,12711619225
27-05-2023,26868.3535,26888.8828,26621.1406,26720.1816,7892015141
28-05-2023,28085.6465,28193.4492,26802.752,26871.1582,14545229578
29-05-2023,27745.8848,28432.0391,27563.877,28075.5918,15181308984
30-05-2023,27702.3496,28044.7598,27588.502,27745.123,13251081851
31-05-2023,27219.6582,27831.6777,26866.4531,27700.5293,15656371534
01-06-2023,26819.9727,27346.1055,26671.7207,27218.4121,14678970415
02-06-2023,27249.5898,27303.8613,26574.6445,26824.5566,14837415000
03-06-2023,27075.1289,27317.0527,26958.0039,27252.3242,8385597470
04-06-2023,27119.0664,27407.0195,26968.2246,27075.123,9360912318
05-06-2023,25760.0977,27129.9824,25445.168,27123.1094,21513292646
06-06-2023,27238.7832,27313.8203,25434.8672,25732.1094,21929670693
07-06-2023,26345.998,27332.1816,26146.9883,27235.6504,19530045082
08-06-2023,26508.2168,26797.5137,26246.6641,26347.6543,11904824295
09-06-2023,26480.375,26770.2891,26339.3144,26505.9238,11015551640
10-06-2023,25851.2402,26531.0449,25501.8359,26481.7617,19872933189
11-06-2023,25940.168,26203.4394,25668.9863,25854.0312,10732609603
12-06-2023,25902.5,26087.9199,25675.1973,25934.2852,11677889997
13-06-2023,25918.7285,26376.3516,25728.3652,25902.9414,14143474486
14-06-2023,25124.6758,26041.8008,24902.1523,25920.2578,14265717766
15-06-2023,25576.3945,25735.3086,24797.168,25121.6738,15837384409
16-06-2023,26327.4629,26463.1738,25245.3574,25575.2832,16324646965
17-06-2023,26510.6758,26769.3945,26174.4922,26328.6797,11090276850
18-06-2023,26336.2129,26675.9258,26325.8906,26510.457,9565695129
19-06-2023,26851.0293,26984.6113,26312.832,26335.4414,12826986222
20-06-2023,28327.4883,28388.9688,26668.791,26841.6641,22211859147
21-06-2023,30027.2969,30737.3301,28283.4102,28311.3106,33346760979
22-06-2023,29912.2812,30495.998,29679.1582,29995.9356,20653160491
23-06-2023,30695.4688,31389.5391,29845.2148,29896.3828,24115570085
24-06-2023,30548.6953,30804.1484,30290.1465,30708.7383,12147822496
25-06-2023,30480.2617,31041.2715,30327.9434,30545.1504,12703464114
26-06-2023,30271.1309,30636.0293,29955.7441,30480.5234,16493186997
27-06-2023,30688.1641,31006.7871,30236.6504,30274.3203,16428827944
28-06-2023,30086.2461,30703.2793,29921.8223,30696.5606,14571500779
29-06-2023,30445.3516,30796.25,30057.2031,30086.1875,13180860821
30-06-2023,30477.252,31256.8633,29600.2754,30441.3535,26387306197
01-07-2023,30590.0781,30641.2891,30328.8652,30471.8477,9086606733
02-07-2023,30620.7695,30766.1406,30264.0195,30587.2695,10533418042
03-07-2023,31156.4394,31375.6133,30586.5137,30624.5156,15271884873
04-07-2023,30777.582,31325.1973,30659.3555,31156.8652,12810828427
05-07-2023,30514.166,30877.3301,30225.6133,30778.7246,12481622280
06-07-2023,29909.3379,31460.0527,29892.2266,30507.1504,21129219509
07-07-2023,30342.2656,30434.6445,29777.2852,29907.998,13384770155
08-07-2023,30292.541,30374.4375,30080.1602,30346.9219,7509378699
09-07-2023,30171.2344,30427.5898,30085.5918,30291.6113,7903327692
10-07-2023,30414.4707,31026.084,29985.3945,30172.4238,14828209155
11-07-2023,30620.9512,30788.3144,30358.0977,30417.6328,12151839152
12-07-2023,30391.6465,30959.9648,30228.8359,30622.2461,14805659717
13-07-2023,31476.0488,31814.5156,30268.3516,30387.4883,23686079548
14-07-2023,30334.0684,31582.2539,29966.3867,31474.7207,20917902660
15-07-2023,30295.8066,30407.7812,30263.4629,30331.7832,8011667756
16-07-2023,30249.1328,30437.5606,30089.6699,30297.4727,8516564470
17-07-2023,30145.8887,30336.4004,29685.7832,30249.627,13240156074
18-07-2023,29856.5625,30233.6562,29556.4277,30147.0703,13138897269
19-07-2023,29913.9238,30184.1816,29794.2695,29862.0469,12128602812
20-07-2023,29792.0156,30195.5312,29638.0957,29915.25,14655207121
21-07-2023,29908.7441,30045.998,29733.8516,29805.1113,10972789818
22-07-2023,29771.8027,29991.6152,29664.1211,29908.6973,7873300598
23-07-2023,30084.5391,30330.6406,29741.5273,29790.1113,9220145050
24-07-2023,29176.916,30093.3945,28934.2949,30081.6621,15395817395
25-07-2023,29227.3906,29353.1602,29062.4336,29178.9707,10266772793
26-07-2023,29354.9727,29675.5527,29113.9121,29225.7598,13497554655
27-07-2023,29210.6894,29560.9668,29099.3516,29353.7988,10770779217
28-07-2023,29319.2461,29521.5137,29125.8457,29212.1641,11218474952
29-07-2023,29356.918,29396.8438,29264.166,29319.4453,6481775959
30-07-2023,29275.3086,29443.1699,29059.502,29357.0938,8678454527
31-07-2023,29230.1113,29489.873,29131.5781,29278.3144,11656781982
01-08-2023,29675.7324,29675.7324,28657.0234,29230.873,18272392391
02-08-2023,29151.959,29987.998,28946.5098,29704.1465,19212655598
03-08-2023,29178.6797,29375.707,28959.4883,29161.8125,12780357746
04-08-2023,29074.0918,29302.0781,28885.3359,29174.3828,12036639988
05-08-2023,29042.127,29102.4648,28957.7969,29075.3887,6598366353
06-08-2023,29041.8555,29160.8223,28963.834,29043.7012,7269806994
07-08-2023,29180.5781,29244.2812,28724.1406,29038.5137,13618163710
08-08-2023,29765.4922,30176.7969,29113.8144,29180.0195,17570561357
09-08-2023,29561.4941,30093.4356,29376.8008,29766.6953,18379521213
10-08-2023,29429.5918,29688.5644,29354.4473,29563.9727,11865344789
11-08-2023,29397.7148,29517.7734,29253.5176,29424.9023,10195168197
12-08-2023,29415.9648,29465.1133,29357.5879,29399.7871,6194358008
13-08-2023,29282.9141,29441.4336,29265.8066,29416.5938,7329897180
14-08-2023,29408.4434,29660.2539,29124.1055,29283.2637,14013695304
15-08-2023,29170.3477,29439.1211,29088.8535,29408.0488,12640195779
16-08-2023,28701.7793,29221.9766,28701.7793,29169.0742,14949271904
17-08-2023,26664.5508,28745.9473,25409.1113,28699.8027,31120851211
18-08-2023,26049.5566,26808.1953,25668.9219,26636.0781,24026236529
19-08-2023,26096.2051,26249.4492,25802.4082,26047.832,10631443812
20-08-2023,26189.584,26260.6816,26004.3144,26096.8613,9036580420
21-08-2023,26124.1406,26220.2012,25846.0879,26188.6914,13371557893
22-08-2023,26031.6562,26135.5078,25520.7285,26130.748,14503820706
23-08-2023,26431.6406,26786.8984,25804.998,26040.4746,16985265785
24-08-2023,26162.373,26554.9102,25914.9258,26431.5195,12871532023
25-08-2023,26047.668,26248.1035,25786.8125,26163.6797,12406045118
26-08-2023,26008.4629,26107.3848,25983.8789,26047.2344,6034817316
27-08-2023,26089.6934,26165.373,25965.0977,26008.2422,6913768611
28-08-2023,26106.1504,26198.5781,25880.5996,26089.6152,11002805166
29-08-2023,27727.3926,28089.3379,25912.6289,26102.4863,29368391712
30-08-2023,27297.2656,27760.1602,27069.207,27726.084,16343655235
31-08-2023,25931.4727,27456.0781,25752.9297,27301.9297,20181001451
01-09-2023,25800.7246,26125.8691,25362.6094,25934.0215,17202862221
02-09-2023,25868.7988,25970.2852,25753.0938,25800.9102,10100387473
03-09-2023,25969.5664,26087.1484,25817.0312,25869.4727,8962524523
04-09-2023,25812.416,26081.5254,25657.0254,25968.1699,10680635106
05-09-2023,25779.9824,25858.375,25589.9883,25814.957,11094740040
06-09-2023,25753.2363,25953.0156,25404.3594,25783.9316,12752705327
07-09-2023,26240.1953,26409.3027,25608.2012,25748.3125,11088307100
08-09-2023,25905.6543,26414.0059,25677.4805,26245.209,10817356400
09-09-2023,25895.6777,25921.9766,25810.4941,25905.4258,5481314132
10-09-2023,25832.2266,25978.1309,25640.2617,25895.2109,7899553047
11-09-2023,25162.6543,25883.9473,24930.2969,25831.7148,14600006467
12-09-2023,25833.3438,26451.9394,25133.0781,25160.6582,18657279324
13-09-2023,26228.3242,26376.1133,25781.123,25837.5547,13072077070
14-09-2023,26539.6738,26774.623,26171.4512,26228.2773,13811359124
15-09-2023,26608.6934,26840.498,26240.7012,26533.8184,11479735788
16-09-2023,26568.2812,26754.7695,26473.8906,26606.1992,7402031417
17-09-2023,26534.1875,26617.998,26445.0742,26567.9277,6774210670
18-09-2023,26754.2812,27414.7344,26415.5156,26532.9941,15615339655
19-09-2023,27211.1172,27488.7637,26681.6055,26760.8516,13807690550
20-09-2023,27132.0078,27379.5059,26864.082,27210.2285,13281116604
21-09-2023,26567.6328,27152.9394,26389.3008,27129.8398,13371443708
22-09-2023,26579.5684,26726.0781,26495.5332,26564.0566,10578746709
23-09-2023,26579.3906,26634.1856,26520.5195,26578.5566,7404700301
24-09-2023,26256.8262,26716.0586,26221.0508,26579.373,8192867686
25-09-2023,26298.4805,26421.5078,26011.4688,26253.7754,11997833257
26-09-2023,26217.25,26389.8848,26090.7129,26294.7578,9985498161
27-09-2023,26352.7168,26817.8418,26111.4648,26209.498,11718380997
28-09-2023,27021.5469,27259.5,26327.3223,26355.8125,14079002707
29-09-2023,26911.7207,27225.9375,26721.7637,27024.8418,10396435377
30-09-2023,26967.916,27091.7949,26888.9688,26911.6894,5331172801
01-10-2023,27983.75,28047.2383,26965.0938,26967.3965,9503917434
02-10-2023,27530.7852,28494.459,27347.7871,27976.7988,19793041322
03-10-2023,27429.9785,27667.1914,27216.002,27508.252,11407814187
04-10-2023,27799.3945,27826.6582,27248.1055,27429.0742,11143355314
05-10-2023,27415.9121,28091.8613,27375.6016,27798.6465,11877253670
06-10-2023,27946.5977,28252.5371,27215.5527,27412.123,13492391599
07-10-2023,27968.8398,28028.0918,27870.4238,27946.7812,6553044316
08-10-2023,27935.0898,28102.1699,27740.6621,27971.6777,7916875290
09-10-2023,27583.6777,27989.4707,27302.5625,27934.4727,12007668568
10-10-2023,27391.0195,27715.8477,27301.6543,27589.2012,9973350678
11-10-2023,26873.3203,27474.1152,26561.0996,27392.0762,13648094333
12-10-2023,26756.7988,26921.4394,26558.3203,26873.293,9392909295
13-10-2023,26862.375,27092.6973,26686.3223,26752.8789,15165312851
14-10-2023,26861.707,26969,26814.5859,26866.2031,5388116782
15-10-2023,27159.6523,27289.1699,26817.8945,26858.0117,7098201980
16-10-2023,28519.4668,29448.1387,27130.4727,27162.6289,27833876539
17-10-2023,28415.748,28618.752,28110.1856,28522.0977,14872527508
18-10-2023,28328.3418,28889.0098,28174.252,28413.5312,12724128586
19-10-2023,28719.8066,28892.4746,28177.9883,28332.416,14448058195
20-10-2023,29682.9492,30104.0859,28601.6699,28732.8125,21536125230
21-10-2023,29918.4121,30287.4824,29481.752,29683.3809,11541146996
22-10-2023,29993.8965,30199.4336,29720.3125,29918.6543,10446520040
23-10-2023,33086.2344,34370.4375,30097.8281,30140.6856,38363572311
24-10-2023,33901.5273,35150.4336,32880.7617,33077.3047,44934999645
25-10-2023,34502.8203,35133.7578,33709.1094,33916.043,25254318008
26-10-2023,34156.6484,34832.9102,33762.3242,34504.2891,19427195376
27-10-2023,33909.8008,34238.2109,33416.8867,34156.5,16418032871
28-10-2023,34089.5742,34399.3906,33874.8047,33907.7227,10160330825
29-10-2023,34538.4805,34743.2617,33947.5664,34089.3711,11160323986
30-10-2023,34502.3633,34843.9336,34110.9727,34531.7422,17184860315
31-10-2023,34667.7812,34719.2539,34083.3086,34500.0781,15758270810
01-11-2023,35437.2539,35527.9297,34170.6914,34657.2734,22446272005
02-11-2023,34938.2422,35919.8438,34401.5742,35441.5781,20998158544
03-11-2023,34732.3242,34942.4727,34133.4414,34942.4727,17158456701
04-11-2023,35082.1953,35256.0312,34616.6914,34736.3242,9561294264
05-11-2023,35049.3555,35340.3398,34594.2422,35090.0117,12412743996
06-11-2023,35037.3711,35286.0273,34765.3633,35044.7891,12693436420
07-11-2023,35443.5625,35892.418,34545.8164,35047.793,18834737789
08-11-2023,35655.2773,35994.418,35147.8008,35419.4766,17295394918
09-11-2023,36693.125,37926.2578,35592.1016,35633.6328,37762672382
10-11-2023,37313.9688,37493.8008,36362.7539,36702.25,22711265155
11-11-2023,37138.0508,37407.0938,36773.668,37310.0703,13924272142
12-11-2023,37054.5195,37227.6914,36779.1172,37133.9922,11545715999
13-11-2023,36502.3555,37405.1172,36399.6055,37070.3047,19057712790
14-11-2023,35537.6406,36753.3516,34948.5,36491.7891,23857403554
15-11-2023,37880.582,37964.8945,35383.7812,35548.1133,27365821679
16-11-2023,36154.7695,37934.625,35545.4727,37879.9805,26007385366
17-11-2023,36596.6836,36704.4844,35901.2344,36164.8242,22445028430
18-11-2023,36585.7031,36839.2812,36233.3125,36625.3711,11886022717
19-11-2023,37386.5469,37509.3555,36414.5977,36585.7656,12915986553
20-11-2023,37476.957,37756.8203,36882.5312,37374.0742,20888209068
21-11-2023,35813.8125,37631.1406,35813.8125,37469.1602,25172163756
22-11-2023,37432.3398,37856.9805,35670.9727,35756.5547,24397247860
23-11-2023,37289.6211,37643.918,36923.8633,37420.4336,14214948217
24-11-2023,37720.2812,38415.3398,37261.6055,37296.3164,22922957823
25-11-2023,37796.793,37892.4297,37617.418,37721.4141,9099571165
26-11-2023,37479.1211,37820.3008,37162.75,37796.8281,13744796068
27-11-2023,37254.168,37559.3555,36750.1289,37454.1914,19002925720
28-11-2023,37831.0859,38368.4805,36891.0898,37247.9922,21696137014
29-11-2023,37858.4922,38366.1133,37612.6328,37826.1055,20728546658
30-11-2023,37712.7461,38141.7539,37531.1406,37861.1172,18115982627
01-12-2023,38688.75,38954.1094,37629.3594,37718.0078,23512784002
02-12-2023,39476.332,39678.9375,38652.5938,38689.2773,15534035612
03-12-2023,39978.3906,40135.6055,39298.1641,39472.207,15769696322
04-12-2023,41980.0977,42371.75,39978.6289,39978.6289,39856129827
05-12-2023,44080.6484,44408.6641,41421.1484,41986.2656,36312154535
06-12-2023,43746.4453,44265.7695,43478.082,44080.0234,29909761586
07-12-2023,43292.6641,44042.5898,42880.6484,43769.1328,27635760671
08-12-2023,44166.6016,44705.5156,43125.2969,43293.1367,24421116687
09-12-2023,43725.9844,44361.2578,43627.5977,44180.0195,17368210171
10-12-2023,43779.6992,44034.625,43593.2852,43728.3828,13000481418
11-12-2023,41243.832,43808.375,40234.5781,43792.0195,40632672038
12-12-2023,41450.2227,42048.3047,40667.5625,41238.7344,24779520132
13-12-2023,42890.7422,43429.7812,40676.8672,41468.4648,26797884674
14-12-2023,43023.9727,43390.8594,41767.0898,42884.2617,25578530178
15-12-2023,41929.7578,43087.8242,41692.9688,43028.25,19639442462
16-12-2023,42240.1172,42664.9453,41723.1133,41937.7422,14386729590
17-12-2023,41364.6641,42359.4961,41274.543,42236.1094,16678702876
18-12-2023,42623.5391,42720.2969,40530.2578,41348.2031,25224642008
19-12-2023,42270.5273,43354.2969,41826.3359,42641.5117,23171001281
20-12-2023,43652.25,44275.5859,42223.8164,42261.3008,27868908174
21-12-2023,43869.1523,44240.668,43330.0508,43648.125,22452766169
22-12-2023,43997.9023,44367.957,43441.9688,43868.9883,21028503216
23-12-2023,43739.543,44015.6992,43351.3555,44012.1992,13507796558
24-12-2023,43016.1172,43945.5234,42786.918,43728.3672,18830554085
25-12-2023,43613.1406,43765.0938,42765.7695,43010.5742,21115795370
26-12-2023,42520.4023,43603.1758,41676.4883,43599.8477,30026850982
27-12-2023,43442.8555,43683.1602,42167.582,42518.4688,25260941032
28-12-2023,42627.8555,43804.7812,42318.5508,43468.1992,22992093014
29-12-2023,42099.4023,43124.3242,41424.0625,42614.6445,26000021055
30-12-2023,42156.9023,42584.125,41556.2266,42091.7539,16013925945
31-12-2023,42265.1875,42860.9375,41998.2539,42152.0977,16397498810
01-01-2024,44167.332,44175.4375,42214.9766,42280.2344,18426978443
02-01-2024,44957.9688,45899.707,44176.9492,44187.1406,39335274536
03-01-2024,42848.1758,45503.2422,40813.5352,44961.6016,46342323118
04-01-2024,44179.9219,44770.0234,42675.1758,42855.8164,30448091210
05-01-2024,44162.6914,44353.2852,42784.7188,44192.9805,32336029347
06-01-2024,43989.1953,44227.6328,43475.1562,44178.9531,16092503468
07-01-2024,43943.0977,44495.5703,43662.2305,43998.4648,19330573863
08-01-2024,46970.5039,47218,43244.082,43948.707,42746192015
09-01-2024,46139.7305,47893.6992,45244.7148,46987.6406,39821290992
10-01-2024,46627.7773,47647.2227,44483.1523,46121.5391,50114613298
11-01-2024,46368.5859,48969.3711,45678.6445,46656.0742,45833734549
12-01-2024,42853.168,46498.1367,41903.7695,46354.793,43332698900
13-01-2024,42842.3828,43234.6602,42464.1445,42799.4453,20601860469
14-01-2024,41796.2695,43065.5977,41724.6133,42842.2617,17521429522
15-01-2024,42511.9688,43319.7227,41705.418,41715.0664,22320220558
16-01-2024,43154.9453,43566.2734,42085.9961,42499.3359,24062872740
17-01-2024,42742.6523,43189.8906,42189.3086,43132.1016,20851232595
18-01-2024,41262.0586,42876.3477,40631.1719,42742.3125,25218357242
19-01-2024,41618.4062,42134.1602,40297.457,41278.4609,25752407154
20-01-2024,41665.5859,41877.8945,41446.8242,41624.5898,11586690904
21-01-2024,41545.7852,41855.3672,41497.0078,41671.4883,9344043642
22-01-2024,39507.3672,41651.207,39450.1172,41553.6523,31338708143
23-01-2024,39845.5508,40127.3516,38521.8945,39518.7148,29244553045
24-01-2024,40077.0742,40483.7852,39508.7969,39877.5938,22359526178
25-01-2024,39933.8086,40254.4805,39545.6641,40075.5508,18491782013
26-01-2024,41816.8711,42209.3867,39825.6914,39936.8164,25598119893
27-01-2024,42120.0547,42195.6328,41431.2812,41815.625,11422941934
28-01-2024,42035.5938,42797.1758,41696.9102,42126.125,16858971687
29-01-2024,43288.2461,43305.8672,41818.332,42030.9141,20668476578
30-01-2024,42952.6094,43838.9453,42711.3711,43300.2266,23842814518
31-01-2024,42582.6055,43717.4062,42298.9453,42946.25,24673628793
01-02-2024,43075.7734,43243.168,41879.1914,42569.7617,21423953779
02-02-2024,43185.8594,43422.4883,42584.3359,43077.6406,18603843039
03-02-2024,42992.25,43359.9414,42890.8086,43184.9648,11169245236
04-02-2024,42583.582,43097.6445,42374.832,42994.9414,14802225490
05-02-2024,42658.668,43494.25,42264.8164,42577.6211,18715487317
06-02-2024,43084.6719,43344.1484,42529.0195,42657.3906,16798476726
07-02-2024,44318.2227,44341.9492,42775.957,43090.0195,21126587775
08-02-2024,45301.5664,45575.8398,44332.125,44332.125,26154524080
09-02-2024,47147.1992,48152.4961,45260.8242,45297.3828,39316770844
10-02-2024,47771.2773,48146.1719,46905.3203,47153.5273,16398681570
11-02-2024,48293.918,48535.9375,47617.4062,47768.9688,19315867136
12-02-2024,49958.2227,50280.4766,47745.7617,48296.3867,34511985805
13-02-2024,49742.4414,50358.3906,48406.4961,49941.3594,35593051468
14-02-2024,51826.6953,52021.3711,49296.832,49733.4453,39105608050
15-02-2024,51938.5547,52820.0664,51371.6289,51836.7852,38564360533
16-02-2024,52160.2031,52537.9688,51641.3672,51937.7266,28180567298
17-02-2024,51662.9961,52191.9141,50669.668,52161.6758,20009091006
18-02-2024,52122.5469,52356.9648,51233.707,51661.9688,17595377311
19-02-2024,51779.1445,52483.3242,51711.8203,52134.8125,21362184346
20-02-2024,52284.875,52945.0508,50792.3125,51777.7266,33353758256
21-02-2024,51839.1797,52368.8164,50671.7578,52273.5352,28624907020
22-02-2024,51304.9727,52009.6133,50926.293,51854.6445,25413900611
23-02-2024,50731.9492,51497.9336,50561.7773,51283.9062,21427078270
24-02-2024,51571.1016,51684.1953,50585.4453,50736.3711,15174077879
25-02-2024,51733.2383,51950.0273,51306.1719,51565.2148,15413239245
26-02-2024,54522.4023,54938.1758,50931.0312,51730.5391,34074411896
27-02-2024,57085.3711,57537.8398,54484.1992,54519.3633,49756832031
28-02-2024,62504.7891,63913.1328,56738.4258,57071.0977,83239156760
29-02-2024,61198.3828,63585.6445,60498.7305,62499.1836,65496611844
01-03-2024,62440.6328,63155.1016,60802.5273,61168.0625,40186368423
02-03-2024,62029.8477,62458.6992,61657.2891,62431.6523,23888473685
03-03-2024,63167.3711,63230.2109,61435.0234,62031.5781,26253811450
04-03-2024,68330.4141,68537.0312,62386.5195,63137.0039,70670471105
05-03-2024,63801.1992,69170.625,59323.9102,68341.0547,1.03E+11
06-03-2024,66106.8047,67637.9297,62848.6719,63776.0508,68750229073
07-03-2024,66925.4844,68029.9219,65655.5312,66099.7422,46989543159
08-03-2024,68300.0938,70083.0547,66230.4531,66938.0938,59202881172
09-03-2024,68498.8828,68673.0547,68053.125,68299.2578,21609650379
10-03-2024,69019.7891,70005.2031,68239.9766,68500.2578,35683977532
11-03-2024,72123.9062,72850.7109,67194.8828,69020.5469,65716656765
12-03-2024,71481.2891,72825.6562,68728.8516,72125.125,62554434520
13-03-2024,73083.5,73637.4766,71334.0938,71482.1172,48212536929
14-03-2024,71396.5938,73750.0703,68563.0234,73079.375,59594605698
15-03-2024,69403.7734,72357.1328,65630.6953,71387.875,78320453976
16-03-2024,65315.1172,70046.2734,64801.3945,69392.4844,46842198371
17-03-2024,68390.625,68845.7188,64545.3164,65316.3438,44716864318
18-03-2024,67548.5938,68897.1328,66594.2266,68371.3047,49261579492
19-03-2024,61912.7734,68106.9297,61536.1797,67556.1328,74215844794
20-03-2024,67913.6719,68115.2578,60807.7852,61930.1562,66792634382
21-03-2024,65491.3906,68199.9922,64580.918,67911.5859,44480350565
22-03-2024,63778.7617,66623.75,62355.3711,65489.9297,41401116964
23-03-2024,64062.2031,65976.3984,63038.4922,63802.7227,24738964812
24-03-2024,67234.1719,67622.7578,63825.8516,64070.7539,27206630673
25-03-2024,69958.8125,71162.5938,66414.8359,67234.0938,42700139523
26-03-2024,69987.8359,71535.7422,69335.6094,69931.3281,36010437368
27-03-2024,69455.3438,71727.6875,68381.9297,69991.8984,40827113309
28-03-2024,70744.9531,71546.0234,68895.5078,69452.7734,34374900617
29-03-2024,69892.8281,70913.0938,69076.6562,70744.7969,25230851763
30-03-2024,69645.3047,70355.4922,69601.0625,69893.4453,17130241883
31-03-2024,71333.6484,71377.7812,69624.8672,69647.7812,20050941373
01-04-2024,69702.1484,71342.0938,68110.6953,71333.4844,34873527352
02-04-2024,65446.9727,69708.3828,64586.5938,69705.0234,50705240709
03-04-2024,65980.8125,66914.3203,64559.8984,65446.6719,34488018367
04-04-2024,68508.8438,69291.2578,65113.7969,65975.6953,34439527442
05-04-2024,67837.6406,68725.7578,66011.4766,68515.7578,33748230056
06-04-2024,68896.1094,69629.6016,67491.7188,67840.5703,19967785809
07-04-2024,69362.5547,70284.4297,68851.6328,68897.1094,21204930369
08-04-2024,71631.3594,72715.3594,69064.2422,69362.5547,37261432669
09-04-2024,69139.0156,71742.5078,68212.9219,71632.5,36426900409
10-04-2024,70587.8828,71093.4297,67503.5625,69140.2422,38318601774
11-04-2024,70060.6094,71256.2344,69571.8125,70575.7344,30153382941
12-04-2024,67195.8672,71222.7422,65254.8359,70061.3828,44129299406
13-04-2024,63821.4727,67931.4297,60919.1055,67188.375,52869738185
14-04-2024,65738.7266,65824.4297,62205.8516,63836.2305,49084320047
15-04-2024,63426.2109,66878.6484,62332.0703,65739.6484,43595917654
16-04-2024,63811.8633,64355.668,61716.4023,63419.2969,42847528078
17-04-2024,61276.6914,64486.3633,59768.5859,63831.8477,41915247049
18-04-2024,63512.7539,64125.6875,60833.4805,61275.3164,36006307335
19-04-2024,63843.5703,65481.5977,59651.3906,63510.75,49920425401
20-04-2024,64994.4414,65442.457,63172.4023,63851.1016,23097485495
21-04-2024,64926.6445,65723.2422,64277.7227,64992.8164,20506644853
22-04-2024,66837.6797,67233.9609,64548.1797,64935.6328,28282686673
23-04-2024,66407.2734,67199.2422,65864.8672,66839.8906,24310975583
24-04-2024,64276.8984,67075.3672,63589.8711,66408.7188,30276655120
25-04-2024,64481.707,65275.207,62783.6328,64275.0195,32155786816
26-04-2024,63755.3203,64789.6562,63322.3984,64485.3711,24139372950
27-04-2024,63419.1406,63898.3633,62424.7188,63750.9883,19530783039
28-04-2024,63113.2305,64321.4844,62793.5977,63423.5156,17334827993
29-04-2024,63841.1211,64174.8789,61795.457,63106.3633,26635912073
30-04-2024,60636.8555,64703.332,59120.0664,63839.418,37840840057
01-05-2024,58254.0117,60780.5,56555.293,60609.4961,48439780271
02-05-2024,59123.4336,59602.2969,56937.2031,58253.7031,32711813559
03-05-2024,62889.8359,63320.5039,58848.3125,59122.3008,33172023048
04-05-2024,63891.4727,64494.957,62599.3516,62891.0312,20620477992
05-05-2024,64031.1328,64610.8906,62955.3047,63892.4531,18296164805
06-05-2024,63161.9492,65494.9023,62746.2383,64038.3125,28697928697
07-05-2024,62334.8164,64390.457,62285.9805,63162.7617,25930730982
08-05-2024,61187.9414,62986.0859,60877.1289,62332.6406,26088172222
09-05-2024,63049.9609,63404.9141,60648.0742,61191.1992,25453338161
10-05-2024,60792.7773,63446.7422,60208.7812,63055.1914,27804954694
11-05-2024,60793.7109,61451.1523,60492.625,60793.3555,13842272968
12-05-2024,61448.3945,61818.1562,60632.6016,60793.5039,13800459405
13-05-2024,62901.4492,63422.6602,60769.8398,61451.2188,27889181179
14-05-2024,61552.7891,63092.125,61123.7656,62900.7734,28186271527
15-05-2024,66267.4922,66454.4531,61330.4102,61553.9883,39815167074
16-05-2024,65231.582,66712.4297,64613.0547,66256.1094,31573077994
17-05-2024,67051.875,67459.4609,65119.3164,65231.2969,28031279310
